Station: Bern-Bollwerk
Urbain, trafic
Moyennes horaires, PREC: Sommes horaires
heure d'hiver
Source:: NABEL/MeteoSchweiz
Date/heure;O3 [痢/m設;NO2 [痢/m設;CO [mg/m設;PM10 [痢/m設;CPC [1/cm設;EC [痢/m設;NOX [痢/m設;TEMP [蚓];PREC [mm];RAD [W/m淫
18.11.2016 16:00;25.2;50.1;0.34;8.2;20239.6;;101.1;11.9;0.0;43.3
18.11.2016 17:00;42.2;30.3;0.29;5.1;11898.6;;51.6;11.7;0.0;3.9
18.11.2016 18:00;38.2;37.3;0.35;5.7;14550.4;;67.1;11.2;0.0;-2.2
18.11.2016 19:00;46.8;28.8;0.27;5.8;9392.3;;40.0;8.4;0.0;-2.1
18.11.2016 20:00;35.4;38.9;0.31;4.8;14339.3;;62.4;7.8;1.5;-2.4
18.11.2016 21:00;48.2;28.7;0.27;3.9;11537.6;;40.2;7.8;1.0;-2.1
18.11.2016 22:00;34.6;46.6;0.36;5.2;18169.3;;76.9;8.0;2.4;-1.7
18.11.2016 23:00;26.7;55.1;0.36;7.2;17215.0;;96.4;7.5;2.2;-1.6
19.11.2016 00:00;23.9;55.7;0.40;6.1;16981.6;;90.2;7.6;2.6;-1.7
19.11.2016 01:00;34.3;44.9;0.39;6.4;14969.6;;88.5;7.2;0.6;-1.6
19.11.2016 02:00;27.2;47.1;0.36;6.1;14095.1;;86.1;7.5;0.8;-2.0
19.11.2016 03:00;49.8;29.8;0.23;4.0;10096.0;;43.5;8.2;0.0;-3.0
19.11.2016 04:00;38.0;30.0;0.25;6.7;12492.2;;42.8;7.8;0.0;-2.8
19.11.2016 05:00;20.5;47.0;0.32;7.0;18724.1;;78.5;7.7;0.0;-2.5
19.11.2016 06:00;13.8;44.3;0.29;8.5;13864.4;;72.5;7.2;0.0;-2.3
19.11.2016 07:00;19.4;45.9;0.29;7.2;19036.1;;96.5;8.6;0.0;-3.2
19.11.2016 08:00;66.1;14.0;0.19;2.6;4854.9;;21.0;7.5;1.1;-2.8
19.11.2016 09:00;69.5;21.4;0.21;1.7;7249.2;;32.5;5.0;1.9;10.0
19.11.2016 10:00;68.4;21.3;0.21;2.0;9662.7;;33.1;4.7;1.5;48.4
19.11.2016 11:00;70.8;24.7;0.23;2.1;9977.0;;42.3;4.8;1.3;59.2
19.11.2016 12:00;67.3;24.6;0.22;2.1;11321.4;;38.4;5.7;0.0;155.2
19.11.2016 13:00;64.2;25.1;0.27;2.4;12134.7;;41.2;6.8;0.0;243.7
19.11.2016 14:00;67.3;18.9;0.23;2.2;6487.8;;32.5;6.2;0.0;253.8
19.11.2016 15:00;57.0;33.6;0.30;2.6;13037.5;;59.6;6.5;0.0;247.5
19.11.2016 16:00;54.6;33.2;0.29;4.8;13409.3;;52.2;7.6;0.0;163.7
19.11.2016 17:00;47.0;39.0;0.31;6.6;19050.9;;62.9;6.9;0.0;17.5
19.11.2016 18:00;27.0;57.4;0.36;7.6;25129.8;;88.2;6.1;0.0;-4.0
19.11.2016 19:00;12.7;75.1;0.60;11.4;46659.5;;179.0;5.0;0.0;-3.6
19.11.2016 20:00;19.9;53.3;0.45;11.9;30867.0;;104.1;4.4;0.0;-3.0
19.11.2016 21:00;17.2;49.6;0.42;13.7;37112.8;;107.9;4.0;0.0;-2.9
19.11.2016 22:00;14.1;48.7;0.49;15.5;29801.2;;101.6;3.9;0.0;-2.6
19.11.2016 23:00;8.3;48.5;0.55;18.2;29149.6;;120.9;3.4;0.0;-3.2
20.11.2016 00:00;9.5;49.8;0.53;17.3;30651.3;;129.1;2.9;0.0;-2.2
20.11.2016 01:00;11.2;37.7;0.50;15.1;18783.5;;91.1;2.5;0.0;-1.9
20.11.2016 02:00;13.6;36.1;0.42;11.9;17254.6;;73.4;2.9;0.0;-2.2
20.11.2016 03:00;12.9;37.5;0.43;12.2;23936.2;;90.5;2.9;0.0;-2.3
20.11.2016 04:00;11.8;38.8;0.36;9.9;19756.7;;79.4;3.1;0.0;-3.0
20.11.2016 05:00;10.7;36.1;0.37;10.2;15039.4;;83.0;2.7;0.0;-3.1
20.11.2016 06:00;8.5;33.0;0.36;17.3;19125.8;;70.0;2.6;0.0;-3.3
20.11.2016 07:00;11.8;24.1;0.29;8.6;16067.7;;44.9;2.0;0.0;-3.2
20.11.2016 08:00;14.6;20.1;0.27;8.4;18352.2;;37.0;1.6;0.0;-0.1
20.11.2016 09:00;12.3;23.8;0.33;7.2;19820.2;;49.8;1.9;0.0;45.1
20.11.2016 10:00;14.6;27.1;0.30;7.4;20157.8;;68.7;2.5;0.0;107.9
20.11.2016 11:00;19.3;29.8;0.36;6.1;20222.0;;71.4;3.9;0.0;228.5
20.11.2016 12:00;21.1;40.3;0.40;8.0;24365.1;;89.6;5.8;0.0;359.6
20.11.2016 13:00;23.1;50.2;0.40;6.8;33793.9;;126.5;8.3;0.0;410.1
20.11.2016 14:00;30.2;47.6;0.41;6.3;30783.7;;107.4;9.3;0.0;376.2
20.11.2016 15:00;31.7;46.7;0.45;6.4;25660.8;;99.2;10.2;0.0;269.1
20.11.2016 16:00;21.4;58.9;0.60;6.6;31812.8;;119.5;9.9;0.0;143.3
20.11.2016 17:00;3.7;89.0;0.93;9.4;54482.3;;242.3;10.0;0.0;19.8
20.11.2016 18:00;5.4;83.2;0.86;13.3;46936.1;;251.8;8.6;0.0;-4.1
20.11.2016 19:00;14.6;54.9;0.46;11.8;46312.8;;134.7;7.5;0.0;-4.2
20.11.2016 20:00;8.4;52.7;0.56;13.6;33010.8;;120.5;6.3;0.0;-4.1
20.11.2016 21:00;1.7;50.2;0.49;13.7;25511.5;;94.7;5.3;0.0;-3.2
20.11.2016 22:00;1.8;49.5;0.52;16.6;26139.3;;105.1;5.3;0.0;-3.7
20.11.2016 23:00;0.8;46.1;0.60;14.9;29889.1;;127.8;4.4;0.0;-3.4
21.11.2016 00:00;0.9;42.7;0.56;15.3;28565.5;;116.9;3.7;0.0;-3.3
21.11.2016 01:00;0.7;35.8;0.58;15.1;22516.1;;116.2;3.3;0.0;-3.4
21.11.2016 02:00;0.6;29.6;0.51;13.1;12361.1;;95.9;2.8;0.0;-3.1
21.11.2016 03:00;1.3;29.1;0.46;12.9;11218.5;;78.9;3.2;0.0;-2.0
21.11.2016 04:00;1.6;26.0;0.45;11.5;9972.2;;64.3;3.6;0.0;-1.8
21.11.2016 05:00;0.6;29.6;0.43;14.3;14308.8;;96.4;2.9;0.0;-1.5
21.11.2016 06:00;0.9;35.8;0.46;12.9;21736.1;;110.7;3.7;0.0;-2.9
21.11.2016 07:00;0.6;36.6;0.57;16.4;29647.5;;168.2;3.2;0.0;-1.5
21.11.2016 08:00;1.1;52.8;0.85;19.6;47170.3;;336.8;4.0;0.0;0.0
21.11.2016 09:00;1.4;65.0;0.78;18.8;50750.8;;360.1;4.3;0.0;21.6
21.11.2016 10:00;1.6;55.1;0.71;24.0;38757.0;;271.5;4.9;0.0;54.2
21.11.2016 11:00;2.3;57.3;0.63;28.1;34799.9;;259.7;5.8;0.0;68.3
21.11.2016 12:00;2.4;56.4;0.59;36.9;30157.8;;226.1;6.4;0.0;119.3
21.11.2016 13:00;1.9;57.8;0.65;31.1;32605.5;;242.2;7.7;0.0;92.0
21.11.2016 14:00;1.6;63.7;0.66;45.6;38481.0;;272.3;8.1;0.0;93.0
21.11.2016 15:00;1.8;78.7;0.91;52.4;47279.8;;357.0;9.0;0.0;84.2
21.11.2016 16:00;1.6;87.8;0.96;30.0;60878.5;;419.9;9.5;0.0;51.3
21.11.2016 17:00;1.7;86.6;1.18;34.6;67112.0;;426.1;9.2;0.0;3.4
21.11.2016 18:00;1.1;82.9;1.10;30.7;58389.3;;417.3;8.0;0.0;-2.3
21.11.2016 19:00;1.2;84.4;1.22;32.1;60792.5;;468.5;8.0;0.0;-2.7
21.11.2016 20:00;1.1;71.6;1.16;34.1;47367.2;;420.2;7.4;0.0;-2.1
21.11.2016 21:00;1.1;66.1;1.11;31.8;34500.0;;357.5;7.2;0.0;-2.6
21.11.2016 22:00;0.8;62.4;1.06;29.4;30804.9;;364.8;6.8;0.0;-2.7
21.11.2016 23:00;0.7;55.1;1.03;25.6;23623.0;;323.4;6.5;0.0;-2.5
22.11.2016 00:00;0.6;44.9;0.95;24.9;23380.8;;272.1;6.8;0.0;-2.4
22.11.2016 01:00;0.9;45.3;0.82;24.8;18493.4;;236.9;7.2;0.0;-2.1
22.11.2016 02:00;0.5;35.2;0.68;20.5;15309.3;;167.1;6.6;0.0;-2.2
22.11.2016 03:00;0.4;33.9;0.61;19.5;12758.3;;139.0;6.3;0.0;-1.9
22.11.2016 04:00;0.4;29.9;0.61;17.3;11822.9;;148.9;6.5;0.0;-1.8
22.11.2016 05:00;0.2;28.5;0.60;27.2;15041.7;;161.6;6.0;0.0;-2.5
22.11.2016 06:00;0.4;35.2;0.63;18.6;28423.2;;188.5;6.2;0.0;-3.0
22.11.2016 07:00;0.8;59.6;0.86;35.1;52015.8;;335.6;6.8;0.0;-3.0
22.11.2016 08:00;1.2;92.1;1.68;31.9;77724.1;;;7.0;0.0;-0.4
22.11.2016 09:00;1.2;83.0;1.40;61.3;64799.9;;;6.6;0.0;46.6
22.11.2016 10:00;1.6;83.2;1.08;35.1;54577.1;;;7.9;0.0;203.7
22.11.2016 11:00;8.5;54.9;0.43;21.7;25067.6;;145.0;9.8;0.0;323.5
22.11.2016 12:00;19.4;41.5;0.33;20.6;13992.0;;74.6;10.8;0.0;230.5
22.11.2016 13:00;26.0;31.5;0.32;16.1;12530.9;;55.4;10.8;0.0;353.6
22.11.2016 14:00;28.1;36.0;0.31;21.2;17728.2;;67.6;11.2;0.0;164.2
22.11.2016 15:00;24.6;37.0;0.33;18.2;16799.3;;63.1;11.1;0.0;80.7
22.11.2016 16:00;17.2;45.6;0.36;26.1;26075.4;;88.1;10.7;0.0;51.4
22.11.2016 17:00;4.0;65.8;0.54;22.5;37737.2;;156.4;10.4;0.0;8.9
22.11.2016 18:00;2.4;66.9;0.60;18.0;37449.1;;166.3;10.1;0.0;-2.1
22.11.2016 19:00;2.7;58.5;0.54;19.1;24796.2;;121.8;9.8;0.0;-2.8
22.11.2016 20:00;0.8;64.8;0.66;19.8;27559.5;;182.6;9.4;0.0;-2.9
22.11.2016 21:00;0.9;60.3;0.76;23.0;31768.3;;230.4;8.8;0.0;-2.5
22.11.2016 22:00;0.9;48.0;0.75;24.6;25933.1;;195.0;7.9;0.0;-2.8
22.11.2016 23:00;0.8;44.9;0.75;23.2;24500.2;;194.4;7.5;0.0;-3.0
23.11.2016 00:00;0.7;39.1;0.74;23.1;32897.6;;175.1;7.1;0.0;-3.0
23.11.2016 01:00;0.5;31.9;0.72;21.3;21403.8;;163.1;6.7;0.0;-2.6
23.11.2016 02:00;0.4;25.4;0.63;19.7;14227.2;;132.8;6.3;0.0;-2.5
23.11.2016 03:00;0.4;30.2;0.56;18.1;12416.0;;122.1;6.4;0.0;-2.3
23.11.2016 04:00;0.3;23.0;0.47;19.2;10936.0;;91.0;6.1;0.0;-1.6
23.11.2016 05:00;0.4;20.7;0.46;26.2;11038.4;;98.7;6.0;0.0;-1.7
23.11.2016 06:00;0.4;23.6;0.54;21.7;25417.0;;146.0;6.5;0.0;-1.6
23.11.2016 07:00;0.5;34.3;0.67;21.4;35159.0;;229.5;7.0;0.0;-1.9
23.11.2016 08:00;0.7;50.0;1.00;22.3;60694.1;;375.5;7.4;0.0;-1.8
23.11.2016 09:00;0.7;51.1;0.82;28.2;53029.1;;346.2;7.3;0.0;16.0
23.11.2016 10:00;0.7;50.1;0.72;53.0;48670.9;;343.0;7.2;0.0;46.6
23.11.2016 11:00;0.8;61.5;0.74;65.8;44624.4;;365.4;7.8;0.0;74.5
23.11.2016 12:00;1.2;61.8;0.85;49.6;51384.4;;393.1;8.2;0.0;87.1
23.11.2016 13:00;0.9;50.0;0.74;37.9;40221.7;;281.4;9.0;0.0;125.6
23.11.2016 14:00;1.5;49.8;0.58;38.9;40910.5;;220.7;9.4;0.0;99.8
23.11.2016 15:00;1.4;47.9;0.60;36.7;38719.9;;202.5;9.4;0.0;88.5
23.11.2016 16:00;1.2;52.4;0.65;47.9;36333.7;;225.9;9.8;0.0;56.2
23.11.2016 17:00;0.8;55.8;0.97;44.8;52178.0;;308.3;9.6;0.0;3.7
23.11.2016 18:00;0.7;51.9;0.95;34.1;46376.4;;286.7;9.2;0.0;-2.3
23.11.2016 19:00;0.7;51.1;1.00;38.3;45137.0;;300.9;8.8;0.0;-2.2
23.11.2016 20:00;0.9;47.8;0.97;38.0;46798.7;;289.1;8.2;0.0;-2.9
23.11.2016 21:00;0.9;43.1;0.90;39.7;33146.1;;264.8;7.7;0.0;-2.4
23.11.2016 22:00;0.6;36.9;0.85;37.9;26938.2;;240.4;7.5;0.0;-3.1
23.11.2016 23:00;0.8;37.4;1.04;35.5;28125.0;;290.3;7.2;0.0;-3.6
24.11.2016 00:00;1.0;37.1;0.88;33.8;25300.9;;259.7;6.5;0.0;-3.1
24.11.2016 01:00;0.7;29.2;0.85;32.7;15457.9;;219.9;5.2;0.0;-2.4
24.11.2016 02:00;0.5;26.1;0.82;25.8;11762.9;;212.4;5.3;0.0;-1.7
24.11.2016 03:00;0.6;25.2;0.82;28.3;11126.6;;214.5;5.4;0.0;-1.8
24.11.2016 04:00;0.4;25.2;0.78;27.8;10319.5;;227.9;4.9;0.0;-1.6
